ebn0_db,worker_id,frame_idx,legacy_success,legacy_detected_failure,success_exact,valid_codeword,undetected_error,stop_iteration,final_syndrome_weight,runtime_ms
12.0,13,4,1,0,1,1,0,1,0,3.403173992410302
12.0,13,5,1,0,1,1,0,1,0,3.232603892683983
12.0,13,6,0,1,0,0,0,12,126,28.628333006054163
12.0,13,7,1,0,1,1,0,1,0,3.341653849929571
12.0,13,8,0,1,0,0,0,12,125,29.246530029922724
12.0,13,9,1,0,1,1,0,2,0,5.7365321554243565
12.0,13,10,1,0,1,1,0,2,0,5.686902906745672
12.0,13,11,1,0,1,1,0,2,0,5.5722028482705355
12.0,13,12,1,0,1,1,0,2,0,5.553073948249221
12.0,13,13,1,0,1,1,0,1,0,3.2274839468300343
12.0,13,14,1,0,1,1,0,3,0,7.864002138376236
12.0,13,15,1,0,1,1,0,2,0,5.598983960226178
12.0,13,16,1,0,1,1,0,1,0,3.260124009102583
12.0,13,17,1,0,1,1,0,4,0,10.218061041086912
12.0,13,18,1,0,1,1,0,2,0,5.56499301455915
12.0,13,19,1,0,1,1,0,2,0,5.5924030020833015
12.0,13,20,1,0,1,1,0,2,0,5.582473939284682
12.0,13,21,1,0,1,1,0,2,0,5.722972098737955
12.0,13,22,1,0,1,1,0,2,0,5.603353027254343
12.0,13,23,0,1,0,0,0,12,131,28.803791850805283
12.0,13,24,1,0,1,1,0,2,0,5.645603174343705
12.0,13,25,1,0,1,1,0,2,0,5.533484043553472
12.0,13,26,0,1,0,0,0,12,125,28.95805099979043
12.0,13,27,1,0,1,1,0,2,0,5.575023125857115
12.0,13,28,1,0,1,1,0,1,0,3.263334045186639
12.0,13,29,1,0,1,1,0,2,0,5.554843926802278
12.0,13,30,1,0,1,1,0,2,0,5.597962997853756
12.0,13,31,1,0,1,1,0,2,0,5.631522973999381
12.0,13,32,1,0,1,1,0,2,0,5.554602947086096
12.0,13,33,1,0,1,1,0,3,0,7.928152102977037
12.0,13,34,1,0,1,1,0,1,0,3.2434549648314714
12.0,13,35,0,1,0,0,0,12,123,28.97647093050182
12.0,13,36,1,0,1,1,0,2,0,5.64433285035193
12.0,13,37,1,0,1,1,0,2,0,5.579823162406683
12.0,13,38,1,0,1,1,0,1,0,3.2026048284024
12.0,13,39,1,0,1,1,0,1,0,3.191045019775629
12.0,13,40,1,0,1,1,0,2,0,5.552794085815549
12.0,13,41,1,0,1,1,0,2,0,5.567292915657163
12.0,13,42,1,0,1,1,0,2,0,5.57245290838182
12.0,13,43,1,0,1,1,0,2,0,5.501723848283291
12.0,13,44,1,0,1,1,0,2,0,5.514182848855853
12.0,13,45,1,0,1,1,0,1,0,3.1931151170283556
12.0,13,46,1,0,1,1,0,2,0,5.543143022805452
12.0,13,47,0,1,0,0,0,12,133,28.92136201262474
12.0,13,48,1,0,1,1,0,1,0,3.2585139852017164
12.0,13,49,1,0,1,1,0,2,0,5.498673999682069
12.0,13,50,1,0,1,1,0,11,0,26.273064082488418
12.0,13,51,1,0,1,1,0,2,0,5.568292923271656
12.0,13,52,1,0,1,1,0,1,0,3.267694031819701
12.0,13,53,1,0,1,1,0,2,0,5.671022925525904
12.0,13,54,1,0,1,1,0,2,0,5.705842981114984
12.0,13,55,1,0,1,1,0,2,0,7.4332039803266525
12.0,13,56,1,0,1,1,0,2,0,5.7211818639189005
12.0,13,57,0,1,0,0,0,12,134,28.896041912958026
12.0,13,58,0,1,0,0,0,12,127,28.819962171837687
12.0,13,59,1,0,1,1,0,1,0,3.284214064478874
12.0,13,60,1,0,1,1,0,2,0,5.555774085223675
12.0,13,61,1,0,1,1,0,2,0,5.525273969396949
12.0,13,62,1,0,1,1,0,1,0,3.23058501817286
12.0,13,63,1,0,1,1,0,1,0,3.212283831089735
11.0,55,0,1,0,1,1,0,2,0,6.470229011029005
11.0,55,1,1,0,1,1,0,2,0,20.16004314646125
11.0,55,2,1,0,1,1,0,1,0,3.5631628707051277
11.0,55,3,1,0,1,1,0,2,0,5.6196029763668776
11.0,55,4,0,1,0,0,0,12,134,44.62282592430711
11.0,55,5,0,1,0,0,0,12,133,44.98069500550628
11.0,55,6,1,0,1,1,0,1,0,3.6249819677323103
11.0,55,7,1,0,1,1,0,2,0,20.309602841734886
11.0,55,8,1,0,1,1,0,2,0,5.914062028750777
11.0,55,9,1,0,1,1,0,2,0,18.22667196393013
11.0,55,10,1,0,1,1,0,2,0,6.0951909981667995
11.0,55,11,1,0,1,1,0,3,0,21.670066053047776
11.0,55,12,1,0,1,1,0,2,0,18.108732998371124
11.0,55,13,0,1,0,0,0,12,130,42.17169783078134
11.0,55,14,1,0,1,1,0,2,0,5.425004055723548
11.0,55,15,1,0,1,1,0,2,0,5.284904967993498
11.0,55,16,1,0,1,1,0,2,0,5.429643904790282
11.0,55,17,0,1,0,0,0,12,133,30.016236007213593
11.0,55,18,1,0,1,1,0,3,0,8.04711109958589
11.0,55,19,1,0,1,1,0,3,0,7.93789210729301
11.0,55,20,1,0,1,1,0,1,0,3.235825104638934
11.0,55,21,0,1,0,0,0,12,130,29.960946179926395
11.0,55,22,0,1,0,0,0,12,133,29.729548143222928
11.0,55,23,1,0,1,1,0,2,0,5.71317202411592
11.0,55,24,1,0,1,1,0,2,0,5.699563072994351
11.0,55,25,1,0,1,1,0,3,0,8.835128042846918
11.0,55,26,1,0,1,1,0,2,0,6.147770909592509
11.0,55,27,1,0,1,1,0,2,0,6.178449839353561
11.0,55,28,1,0,1,1,0,2,0,5.868321983143687
11.0,55,29,1,0,1,1,0,6,0,15.289736911654472
11.0,55,30,0,1,0,0,0,12,121,30.927542131394148
11.0,55,31,1,0,1,1,0,2,0,6.188909988850355
11.0,55,32,0,1,0,0,0,12,121,40.16988701187074
11.0,55,33,1,0,1,1,0,1,0,3.7876020651310682
11.0,55,34,1,0,1,1,0,7,0,34.74644385278225
11.0,55,35,1,0,1,1,0,2,0,5.795951932668686
11.0,55,36,1,0,1,1,0,2,0,5.828452063724399
11.0,55,37,1,0,1,1,0,2,0,5.6798330042511225
11.0,55,38,1,0,1,1,0,2,0,6.112570175901055
11.0,55,39,1,0,1,1,0,1,0,3.7793118972331285
11.0,55,40,1,0,1,1,0,2,0,8.732278132811189
11.0,55,41,1,0,1,1,0,1,0,3.7289720494300127
11.0,55,42,1,0,1,1,0,2,0,5.946052027866244
11.0,55,43,1,0,1,1,0,5,0,24.33682302944362
11.0,55,44,1,0,1,1,0,2,0,5.9790711384266615
11.0,55,45,0,1,0,0,0,12,130,66.57702103257179
11.0,55,46,1,0,1,1,0,1,0,3.918561851605773
11.0,55,47,1,0,1,1,0,2,0,19.227857934311032
11.0,55,48,1,0,1,1,0,2,0,6.093361182138324
11.0,55,49,1,0,1,1,0,1,0,3.3397539518773556
11.0,55,50,1,0,1,1,0,2,0,5.673103034496307
11.0,55,51,1,0,1,1,0,1,0,3.2760240137577057
11.0,55,52,1,0,1,1,0,3,0,11.888902867212892
11.0,55,53,0,1,0,0,0,12,120,30.90195218101144
11.0,55,54,1,0,1,1,0,3,0,8.029591059312224
11.0,55,55,1,0,1,1,0,2,0,5.648212973028421
11.0,55,56,1,0,1,1,0,2,0,5.61758317053318
11.0,55,57,1,0,1,1,0,3,0,8.304609917104244
11.0,55,58,1,0,1,1,0,3,0,8.271920960396528
11.0,55,59,1,0,1,1,0,2,0,5.844861967489123
11.0,55,60,0,1,0,0,0,12,126,29.05209083110094
11.0,55,61,0,1,0,0,0,12,118,29.662487097084522
11.0,55,62,1,0,1,1,0,1,0,3.389874007552862
11.0,55,63,1,0,1,1,0,2,0,6.229429971426725
12.0,22,0,1,0,1,1,0,2,0,6.3893289770931005
12.0,22,1,1,0,1,1,0,2,0,5.584272788837552
12.0,22,2,1,0,1,1,0,2,0,5.597162991762161
12.0,22,3,0,1,0,0,0,12,133,28.951431857421994
12.0,22,4,1,0,1,1,0,1,0,3.381313057616353
12.0,22,5,1,0,1,1,0,2,0,5.655982997268438
12.0,22,6,1,0,1,1,0,2,0,5.613922839984298
12.0,22,7,1,0,1,1,0,2,0,5.5808029137551785
12.0,22,8,1,0,1,1,0,2,0,5.6123139802366495
12.0,22,9,1,0,1,1,0,2,0,5.56813389994204
12.0,22,10,1,0,1,1,0,2,0,5.556062795221806
12.0,22,11,1,0,1,1,0,2,0,5.604882957413793
12.0,22,12,1,0,1,1,0,2,0,5.570872919633985
12.0,22,13,1,0,1,1,0,2,0,5.606543971225619
12.0,22,14,1,0,1,1,0,1,0,3.2082838006317616
12.0,22,15,0,1,0,0,0,12,139,29.09985091537237
12.0,22,16,1,0,1,1,0,2,0,5.602213088423014
12.0,22,17,0,1,0,0,0,12,140,29.019840992987156
12.0,22,18,1,0,1,1,0,2,0,5.6181130930781364
12.0,22,19,1,0,1,1,0,2,0,5.5657129269093275
12.0,22,20,1,0,1,1,0,1,0,3.2386351376771927
12.0,22,21,1,0,1,1,0,2,0,5.509773036465049
12.0,22,22,1,0,1,1,0,2,0,5.577343050390482
12.0,22,23,0,1,0,0,0,12,147,28.852371964603662
12.0,22,24,1,0,1,1,0,1,0,3.2912339083850384
12.0,22,25,1,0,1,1,0,3,0,7.941392017528415
12.0,22,26,1,0,1,1,0,3,0,8.012392092496157
12.0,22,27,1,0,1,1,0,1,0,3.2362041529268026
12.0,22,28,1,0,1,1,0,1,0,3.2185150776058435
12.0,22,29,1,0,1,1,0,1,0,3.2129441387951374
12.0,22,30,1,0,1,1,0,1,0,3.236565040424466
12.0,22,31,1,0,1,1,0,1,0,3.2289440277963877
12.0,22,32,1,0,1,1,0,1,0,3.1775650568306446
12.0,22,33,1,0,1,1,0,1,0,3.184695029631257
12.0,22,34,1,0,1,1,0,1,0,3.2172040082514286
12.0,22,35,1,0,1,1,0,2,0,5.629073129966855
12.0,22,36,1,0,1,1,0,2,0,5.612442968413234
12.0,22,37,1,0,1,1,0,2,0,5.583322839811444
12.0,22,38,0,1,0,0,0,12,128,28.922771802172065
12.0,22,39,1,0,1,1,0,1,0,3.2808338291943073
12.0,22,40,1,0,1,1,0,2,0,5.569343222305179
12.0,22,41,1,0,1,1,0,1,0,3.252245020121336
12.0,22,42,1,0,1,1,0,1,0,3.2023941166698933
12.0,22,43,1,0,1,1,0,1,0,3.2027249690145254
12.0,22,44,1,0,1,1,0,1,0,3.223663894459605
12.0,22,45,1,0,1,1,0,3,0,7.84632284194231
12.0,22,46,1,0,1,1,0,1,0,3.24383401311934
12.0,22,47,1,0,1,1,0,2,0,5.538084078580141
12.0,22,48,1,0,1,1,0,1,0,3.2271139789372683
12.0,22,49,1,0,1,1,0,1,0,3.2372940331697464
12.0,22,50,0,1,0,0,0,12,130,28.317495016381145
12.0,22,51,1,0,1,1,0,4,0,11.944901896640658
12.0,22,52,1,0,1,1,0,1,0,3.401604015380144
12.0,22,53,1,0,1,1,0,2,0,5.7119030971080065
12.0,22,54,0,1,0,0,0,12,139,28.886731015518308
12.0,22,55,1,0,1,1,0,1,0,3.3641138579696417
12.0,22,56,1,0,1,1,0,1,0,3.2594939693808556
12.0,22,57,1,0,1,1,0,1,0,3.205894958227873
12.0,22,58,1,0,1,1,0,2,0,5.507913883775473
12.0,22,59,0,1,0,0,0,12,127,28.680971823632717
12.0,22,60,1,0,1,1,0,2,0,5.568013060837984
12.0,22,61,1,0,1,1,0,2,0,5.588443949818611
12.0,22,62,1,0,1,1,0,2,0,5.499682854861021
12.0,22,63,1,0,1,1,0,1,0,3.255245042964816
12.0,39,0,1,0,1,1,0,1,0,4.037741106003523
12.0,39,1,1,0,1,1,0,1,0,3.5478328354656696
12.0,39,2,1,0,1,1,0,2,0,6.173490080982447
12.0,39,3,1,0,1,1,0,1,0,3.5491129383444786
12.0,39,4,1,0,1,1,0,1,0,3.4669539891183376
12.0,39,5,1,0,1,1,0,1,0,3.409293945878744
12.0,39,6,1,0,1,1,0,2,0,5.642972886562347
12.0,39,7,1,0,1,1,0,4,0,10.329999960958958
12.0,39,8,1,0,1,1,0,2,0,5.8926118072122335
12.0,39,9,1,0,1,1,0,2,0,6.029261043295264
12.0,39,10,1,0,1,1,0,1,0,3.6219030153006315
12.0,39,11,1,0,1,1,0,1,0,3.6606721114367247
12.0,39,12,1,0,1,1,0,2,0,5.864451872184873
12.0,39,13,1,0,1,1,0,1,0,3.591913031414151
12.0,39,14,1,0,1,1,0,2,0,5.8463518507778645
12.0,39,15,1,0,1,1,0,1,0,3.3363038673996925
12.0,39,16,1,0,1,1,0,1,0,3.3888330217450857
12.0,39,17,1,0,1,1,0,2,0,5.582892801612616
12.0,39,18,1,0,1,1,0,2,0,5.676493048667908
12.0,39,19,1,0,1,1,0,1,0,3.2586848828941584
12.0,39,20,1,0,1,1,0,1,0,3.247783984988928
12.0,39,21,0,1,0,0,0,12,126,30.142144998535514
12.0,39,22,1,0,1,1,0,2,0,5.792183103039861
12.0,39,23,1,0,1,1,0,3,0,8.02556099370122
12.0,39,24,1,0,1,1,0,2,0,5.595233058556914
12.0,39,25,1,0,1,1,0,2,0,5.575903924182057
12.0,39,26,1,0,1,1,0,1,0,3.1993140000849962
12.0,39,27,1,0,1,1,0,1,0,3.3808539155870676
12.0,39,28,1,0,1,1,0,2,0,5.73562178760767
12.0,39,29,1,0,1,1,0,2,0,6.14370102994144
12.0,39,30,1,0,1,1,0,1,0,3.601072821766138
12.0,39,31,1,0,1,1,0,1,0,3.590022912248969
12.0,39,32,1,0,1,1,0,2,0,5.769323091953993
12.0,39,33,1,0,1,1,0,2,0,5.970080848783255
12.0,39,34,1,0,1,1,0,1,0,3.356524044647813
12.0,39,35,1,0,1,1,0,2,0,5.578792886808515
12.0,39,36,1,0,1,1,0,2,0,5.552493035793304
12.0,39,37,1,0,1,1,0,2,0,5.5945031344890594
12.0,39,38,1,0,1,1,0,1,0,3.20428516715765
12.0,39,39,1,0,1,1,0,1,0,3.193104872480035
12.0,39,40,0,1,0,0,0,12,135,29.967626091092825
12.0,39,41,1,0,1,1,0,2,0,5.951142171397805
12.0,39,42,1,0,1,1,0,2,0,5.748122930526733
12.0,39,43,1,0,1,1,0,1,0,3.2208841294050217
12.0,39,44,1,0,1,1,0,2,0,5.517853889614344
12.0,39,45,1,0,1,1,0,1,0,3.223804058507085
12.0,39,46,1,0,1,1,0,1,0,3.119515022262931
12.0,39,47,1,0,1,1,0,2,0,5.51937404088676
12.0,39,48,1,0,1,1,0,2,0,5.670042941346765
12.0,39,49,1,0,1,1,0,2,0,5.815102020278573
12.0,39,50,1,0,1,1,0,3,0,8.467099163681269
12.0,39,51,1,0,1,1,0,8,0,19.882714841514826
12.0,39,52,1,0,1,1,0,2,0,5.749572068452835
12.0,39,53,1,0,1,1,0,1,0,3.2352651469409466
12.0,39,54,1,0,1,1,0,2,0,5.496323108673096
12.0,39,55,1,0,1,1,0,1,0,3.2974141649901867
12.0,39,56,1,0,1,1,0,1,0,3.3439539838582277
12.0,39,57,1,0,1,1,0,2,0,5.722922971472144
12.0,39,58,0,1,0,0,0,12,110,29.598308028653264
12.0,39,59,1,0,1,1,0,1,0,3.349873935803771
12.0,39,60,1,0,1,1,0,7,0,17.27661699987948
12.0,39,61,1,0,1,1,0,1,0,3.391874022781849
12.0,39,62,1,0,1,1,0,2,0,5.795232020318508
12.0,39,63,1,0,1,1,0,1,0,3.3995239064097404
12.0,30,0,1,0,1,1,0,3,0,8.723438018932939
12.0,30,1,1,0,1,1,0,1,0,3.322374075651169
12.0,30,2,1,0,1,1,0,1,0,3.2222650479525328
12.0,30,3,1,0,1,1,0,1,0,3.2483739778399467
12.0,30,4,1,0,1,1,0,1,0,3.2664239406585693
12.0,30,5,1,0,1,1,0,2,0,5.639383103698492
12.0,30,6,1,0,1,1,0,2,0,5.591423949226737
12.0,30,7,1,0,1,1,0,2,0,5.651282146573067
12.0,30,8,1,0,1,1,0,1,0,3.242664970457554
12.0,30,9,1,0,1,1,0,2,0,5.641212919726968
12.0,30,10,1,0,1,1,0,2,0,5.711521953344345
12.0,30,11,1,0,1,1,0,1,0,3.2583149150013924
12.0,30,12,1,0,1,1,0,1,0,3.2801839988678694
12.0,30,13,1,0,1,1,0,2,0,5.675573134794831
12.0,30,14,1,0,1,1,0,2,0,5.801961990073323
12.0,30,15,1,0,1,1,0,1,0,3.2544739078730345
12.0,30,16,1,0,1,1,0,2,0,5.625372985377908
12.0,30,17,1,0,1,1,0,8,0,20.010564010590315
12.0,30,18,1,0,1,1,0,3,0,8.328479947522283
12.0,30,19,1,0,1,1,0,1,0,3.4852540120482445
12.0,30,20,1,0,1,1,0,1,0,3.291725181043148
12.0,30,21,0,1,0,0,0,12,120,29.530858155339956
12.0,30,22,1,0,1,1,0,2,0,5.751532968133688
12.0,30,23,1,0,1,1,0,2,0,5.7616219855844975
12.0,30,24,1,0,1,1,0,2,0,5.684102885425091
12.0,30,25,0,1,0,0,0,12,133,29.04330100864172
12.0,30,26,1,0,1,1,0,7,0,17.52842590212822
12.0,30,27,1,0,1,1,0,1,0,3.2918250653892756
12.0,30,28,1,0,1,1,0,2,0,5.700981942936778
12.0,30,29,1,0,1,1,0,1,0,3.270345041528344
12.0,30,30,1,0,1,1,0,1,0,3.2498841173946857
12.0,30,31,1,0,1,1,0,1,0,3.24330385774374
12.0,30,32,1,0,1,1,0,1,0,3.23511497117579
12.0,30,33,1,0,1,1,0,1,0,3.231124021112919
12.0,30,34,1,0,1,1,0,2,0,5.616022972390056
12.0,30,35,1,0,1,1,0,2,0,5.545853869989514
12.0,30,36,1,0,1,1,0,1,0,3.198843915015459
12.0,30,37,1,0,1,1,0,2,0,5.585904000326991
12.0,30,38,1,0,1,1,0,1,0,3.2299039885401726
12.0,30,39,1,0,1,1,0,1,0,3.193844808265567
12.0,30,40,1,0,1,1,0,1,0,3.1983540393412113
12.0,30,41,1,0,1,1,0,1,0,3.190424991771579
12.0,30,42,0,1,0,0,0,12,132,29.33874912559986
12.0,30,43,1,0,1,1,0,2,0,5.874451948329806
12.0,30,44,1,0,1,1,0,1,0,3.2588141039013863
12.0,30,45,1,0,1,1,0,2,0,5.635763052850962
12.0,30,46,1,0,1,1,0,1,0,3.417273983359337
12.0,30,47,1,0,1,1,0,1,0,3.249074099585414
12.0,30,48,1,0,1,1,0,1,0,3.1998150516301394
12.0,30,49,1,0,1,1,0,1,0,3.1973649747669697
12.0,30,50,0,1,0,0,0,12,122,29.254358960315585
12.0,30,51,0,1,0,0,0,12,134,29.22244998626411
12.0,30,52,1,0,1,1,0,1,0,3.361304057762027
12.0,30,53,1,0,1,1,0,2,0,5.619402974843979
12.0,30,54,1,0,1,1,0,1,0,3.2433848828077316
12.0,30,55,1,0,1,1,0,1,0,3.188313916325569
12.0,30,56,1,0,1,1,0,2,0,5.6227329187095165
12.0,30,57,1,0,1,1,0,2,0,5.761583102867007
12.0,30,58,1,0,1,1,0,1,0,3.300763899460435
12.0,30,59,1,0,1,1,0,2,0,5.59022300876677
12.0,30,60,1,0,1,1,0,2,0,5.9130319859832525
12.0,30,61,1,0,1,1,0,2,0,5.815262906253338
12.0,30,62,0,1,0,0,0,12,136,29.53796787187457
12.0,30,63,1,0,1,1,0,2,0,5.770691903308034
12.0,29,0,1,0,1,1,0,1,0,4.067711066454649
12.0,29,1,1,0,1,1,0,1,0,3.467964008450508
12.0,29,2,0,1,0,0,0,12,141,30.328504974022508
12.0,29,3,1,0,1,1,0,2,0,5.965570919215679
12.0,29,4,1,0,1,1,0,2,0,5.866081919521093
12.0,29,5,1,0,1,1,0,2,0,5.8675219770520926
12.0,29,6,1,0,1,1,0,1,0,3.3983641769737005
12.0,29,7,1,0,1,1,0,2,0,5.831422051414847
12.0,29,8,1,0,1,1,0,3,0,8.302310016006231
12.0,29,9,1,0,1,1,0,1,0,3.3720340579748154
12.0,29,10,1,0,1,1,0,4,0,10.564459022134542
12.0,29,11,1,0,1,1,0,1,0,3.4269141033291817
12.0,29,12,1,0,1,1,0,2,0,5.712062818929553
12.0,29,13,1,0,1,1,0,2,0,5.8123420458287
12.0,29,14,1,0,1,1,0,1,0,3.3769430592656136
12.0,29,15,1,0,1,1,0,1,0,3.318644128739834
12.0,29,16,1,0,1,1,0,1,0,3.2979550305753946
12.0,29,17,1,0,1,1,0,2,0,5.752351833507419
12.0,29,18,1,0,1,1,0,2,0,5.806202068924904
12.0,29,19,1,0,1,1,0,2,0,5.8630420826375484
12.0,29,20,1,0,1,1,0,1,0,3.300574142485857
12.0,29,21,1,0,1,1,0,1,0,3.2975340727716684
12.0,29,22,1,0,1,1,0,2,0,5.835882155224681
12.0,29,23,1,0,1,1,0,1,0,3.3376438077539206
12.0,29,24,1,0,1,1,0,2,0,5.801502149552107
12.0,29,25,1,0,1,1,0,1,0,3.3569540828466415
12.0,29,26,0,1,0,0,0,12,122,30.21632507443428
12.0,29,27,0,1,0,0,0,12,124,30.176426051184535
12.0,29,28,1,0,1,1,0,2,0,5.909782135859132
12.0,29,29,1,0,1,1,0,5,0,13.079887023195624
12.0,29,30,1,0,1,1,0,2,0,5.917220842093229
12.0,29,31,0,1,0,0,0,12,134,29.99395690858364
12.0,29,32,1,0,1,1,0,1,0,3.5100230015814304
12.0,29,33,1,0,1,1,0,1,0,3.360504051670432
12.0,29,34,1,0,1,1,0,1,0,3.2962439581751823
12.0,29,35,1,0,1,1,0,1,0,3.3812830224633217
12.0,29,36,1,0,1,1,0,1,0,3.3484939485788345
12.0,29,37,1,0,1,1,0,1,0,3.3497540280222893
12.0,29,38,1,0,1,1,0,2,0,5.748983006924391
12.0,29,39,1,0,1,1,0,8,0,20.42374201118946
12.0,29,40,0,1,0,0,0,12,127,30.325793894007802
12.0,29,41,1,0,1,1,0,1,0,3.598853014409542
12.0,29,42,1,0,1,1,0,1,0,3.3844239078462124
12.0,29,43,1,0,1,1,0,3,0,8.280360139906406
12.0,29,44,1,0,1,1,0,1,0,3.4801631700247526
12.0,29,45,1,0,1,1,0,2,0,5.694062914699316
12.0,29,46,1,0,1,1,0,1,0,3.354824148118496
12.0,29,47,1,0,1,1,0,2,0,5.6850730907171965
12.0,29,48,1,0,1,1,0,2,0,5.794362165033817
12.0,29,49,1,0,1,1,0,2,0,5.755702033638954
12.0,29,50,1,0,1,1,0,2,0,5.7867830619215965
12.0,29,51,1,0,1,1,0,3,0,8.285630028694868
12.0,29,52,1,0,1,1,0,2,0,5.838061915710568
12.0,29,53,1,0,1,1,0,2,0,8.31197015941143
12.0,29,54,1,0,1,1,0,1,0,3.4177429042756557
12.0,29,55,1,0,1,1,0,1,0,3.3671038690954447
12.0,29,56,1,0,1,1,0,1,0,3.2838741317391396
12.0,29,57,1,0,1,1,0,3,0,8.246171055361629
12.0,29,58,1,0,1,1,0,5,0,13.096217066049576
12.0,29,59,1,0,1,1,0,1,0,3.4653430338948965
12.0,29,60,1,0,1,1,0,1,0,3.36069380864501
12.0,29,61,1,0,1,1,0,1,0,3.3616041764616966
12.0,29,62,1,0,1,1,0,1,0,3.3539540600031614
12.0,29,63,1,0,1,1,0,2,0,5.765481851994991
12.0,21,0,1,0,1,1,0,1,0,4.028290044516325
12.0,21,1,1,0,1,1,0,3,0,8.707388071343303
12.0,21,2,1,0,1,1,0,1,0,3.850952023640275
12.0,21,3,1,0,1,1,0,1,0,3.5766130313277245
12.0,21,4,1,0,1,1,0,1,0,3.7687718868255615
12.0,21,5,1,0,1,1,0,2,0,5.983651848509908
12.0,21,6,1,0,1,1,0,2,0,6.092471070587635
12.0,21,7,1,0,1,1,0,2,0,5.911002168431878
12.0,21,8,0,1,0,0,0,12,136,30.734513187780976
12.0,21,9,1,0,1,1,0,1,0,3.650312079116702
12.0,21,10,1,0,1,1,0,2,0,6.145081017166376
12.0,21,11,1,0,1,1,0,4,0,11.061197146773338
12.0,21,12,1,0,1,1,0,3,0,8.241599891334772
12.0,21,13,1,0,1,1,0,3,0,8.441270096227527
12.0,21,14,1,0,1,1,0,1,0,3.4731330815702677
12.0,21,15,1,0,1,1,0,1,0,3.521963022649288
12.0,21,16,1,0,1,1,0,1,0,3.3987939823418856
12.0,21,17,1,0,1,1,0,2,0,6.0439808294177055
12.0,21,18,1,0,1,1,0,2,0,6.423339014872909
12.0,21,19,0,1,0,0,0,12,123,30.567993177101016
12.0,21,20,1,0,1,1,0,2,0,6.086111068725586
12.0,21,21,1,0,1,1,0,4,0,10.830458020791411
12.0,21,22,1,0,1,1,0,1,0,3.710811957716942
12.0,21,23,1,0,1,1,0,1,0,3.632693085819483
12.0,21,24,1,0,1,1,0,2,0,6.285169860348105
12.0,21,25,1,0,1,1,0,2,0,6.0887509025633335
12.0,21,26,1,0,1,1,0,1,0,3.625602927058935
12.0,21,27,1,0,1,1,0,2,0,6.078111007809639
12.0,21,28,1,0,1,1,0,1,0,3.45842307433486
12.0,21,29,1,0,1,1,0,3,0,8.140610996633768
12.0,21,30,1,0,1,1,0,2,0,5.816392134875059
12.0,21,31,1,0,1,1,0,2,0,6.155430106446147
12.0,21,32,0,1,0,0,0,12,134,31.767138047143817
12.0,21,33,1,0,1,1,0,2,0,6.134601077064872
12.0,21,34,1,0,1,1,0,1,0,3.5201029386371374
12.0,21,35,1,0,1,1,0,7,0,18.063732888549566
12.0,21,36,1,0,1,1,0,2,0,6.111351074650884
12.0,21,37,1,0,1,1,0,1,0,3.5723329056054354
12.0,21,38,1,0,1,1,0,2,0,6.531107937917113
12.0,21,39,1,0,1,1,0,5,0,14.015013119205832
12.0,21,40,1,0,1,1,0,1,0,3.6369028966873884
12.0,21,41,1,0,1,1,0,1,0,3.537263022735715
12.0,21,42,1,0,1,1,0,2,0,5.930171115323901
12.0,21,43,1,0,1,1,0,2,0,5.888391984626651
12.0,21,44,0,1,0,0,0,12,122,32.849272014573216
12.0,21,45,0,1,0,0,0,12,122,31.80546802468598
12.0,21,46,1,0,1,1,0,2,0,5.96191082149744
12.0,21,47,1,0,1,1,0,3,0,8.476299932226539
12.0,21,48,1,0,1,1,0,2,0,6.332929013296962
12.0,21,49,1,0,1,1,0,1,0,3.901332151144743
12.0,21,50,1,0,1,1,0,1,0,3.617142094299197
12.0,21,51,1,0,1,1,0,1,0,3.8146718870848417
12.0,21,52,1,0,1,1,0,2,0,6.219879956915975
12.0,21,53,0,1,0,0,0,12,124,30.053136171773076
12.0,21,54,1,0,1,1,0,2,0,6.129469955340028
12.0,21,55,1,0,1,1,0,2,0,6.264789961278439
12.0,21,56,1,0,1,1,0,1,0,3.811402013525367
12.0,21,57,1,0,1,1,0,1,0,3.7009220104664564
12.0,21,58,1,0,1,1,0,1,0,3.712862031534314
12.0,21,59,1,0,1,1,0,1,0,3.45002394169569
12.0,21,60,1,0,1,1,0,1,0,3.5511727910488844
12.0,21,61,1,0,1,1,0,2,0,6.008140975609422
12.0,21,62,1,0,1,1,0,1,0,3.4503128845244646
12.0,21,63,1,0,1,1,0,1,0,3.413103986531496
12.0,27,0,1,0,1,1,0,2,0,6.242180010303855
12.0,27,1,1,0,1,1,0,5,0,12.71361904218793
12.0,27,2,1,0,1,1,0,2,0,5.682722898200154
12.0,27,3,1,0,1,1,0,1,0,3.291144035756588
12.0,27,4,1,0,1,1,0,1,0,3.1943749636411667
12.0,27,5,1,0,1,1,0,2,0,5.628562998026609
12.0,27,6,1,0,1,1,0,1,0,3.3025138545781374
12.0,27,7,1,0,1,1,0,2,0,5.547353066504002
12.0,27,8,1,0,1,1,0,1,0,3.276664996519685
12.0,27,9,1,0,1,1,0,1,0,3.224703948944807
12.0,27,10,1,0,1,1,0,3,0,7.8541620168834925
12.0,27,11,1,0,1,1,0,2,0,5.534784169867635
12.0,27,12,1,0,1,1,0,2,0,5.581303033977747
12.0,27,13,1,0,1,1,0,2,0,5.627532955259085
12.0,27,14,0,1,0,0,0,12,146,29.10143113695085
12.0,27,15,0,1,0,0,0,12,141,29.028540011495352
